Timestamp_Offset,Kinematic_Metric,Calculated_Value,Safety_Classification
3000.45,frontal_plane_knee_projection_angle,23.52,RED
3000.48,knee_flexion_depth,95.93,RED
3000.48,frontal_plane_knee_projection_angle,14.48,RED
3000.51,knee_flexion_depth,47.54,RED
3000.51,frontal_plane_knee_projection_angle,20.31,RED
3000.54,knee_flexion_depth,80.22,RED
3000.54,frontal_plane_knee_projection_angle,2.25,RED
3000.57,knee_flexion_depth,20.75,RED
3000.57,frontal_plane_knee_projection_angle,18.84,RED
3000.6,knee_flexion_depth,113.29,RED
3000.6,frontal_plane_knee_projection_angle,8.36,RED
3000.63,knee_flexion_depth,41.59,RED
3000.63,frontal_plane_knee_projection_angle,16.81,RED
3000.66,knee_flexion_depth,113.72,RED
3000.66,frontal_plane_knee_projection_angle,10.77,RED
3000.69,knee_flexion_depth,9.73,RED
3000.69,frontal_plane_knee_projection_angle,25.65,RED
3000.72,knee_flexion_depth,99.5,RED
3000.72,frontal_plane_knee_projection_angle,1.22,RED
3000.75,knee_flexion_depth,37.04,RED
3000.75,frontal_plane_knee_projection_angle,22.32,RED
3000.78,knee_flexion_depth,82.54,RED
3000.78,frontal_plane_knee_projection_angle,14.09,RED
3000.81,knee_flexion_depth,64.41,RED
3000.81,frontal_plane_knee_projection_angle,25.07,RED
3000.84,knee_flexion_depth,95.86,RED
3000.84,frontal_plane_knee_projection_angle,6.14,RED
3000.87,knee_flexion_depth,50.5,RED
3000.87,frontal_plane_knee_projection_angle,23.23,RED
3000.9,knee_flexion_depth,77.9,RED
3000.9,frontal_plane_knee_projection_angle,7.64,RED
3000.93,knee_flexion_depth,61.37,RED
3000.93,frontal_plane_knee_projection_angle,21.94,RED
3000.96,knee_flexion_depth,77.43,RED
3000.96,frontal_plane_knee_projection_angle,11.72,RED
3000.99,knee_flexion_depth,19.08,RED
3000.99,frontal_plane_knee_projection_angle,18.95,RED
3001.02,knee_flexion_depth,82.5,RED
3001.02,frontal_plane_knee_projection_angle,4.92,RED
3001.05,knee_flexion_depth,57.9,RED
3001.05,frontal_plane_knee_projection_angle,22.84,RED
3001.08,knee_flexion_depth,84.3,RED
3001.08,frontal_plane_knee_projection_angle,13.08,RED
3001.11,knee_flexion_depth,66.48,RED
3001.11,frontal_plane_knee_projection_angle,28.07,RED
3001.14,knee_flexion_depth,85.82,RED
3001.14,frontal_plane_knee_projection_angle,6.72,RED
3001.17,knee_flexion_depth,73.85,RED
3001.17,frontal_plane_knee_projection_angle,26.6,RED
3001.2,knee_flexion_depth,76.32,RED
3001.2,frontal_plane_knee_projection_angle,0.97,RED
3001.23,knee_flexion_depth,37.43,RED
3001.23,frontal_plane_knee_projection_angle,28.65,RED
3001.26,knee_flexion_depth,99.29,RED
3001.26,frontal_plane_knee_projection_angle,7.42,RED
3001.29,knee_flexion_depth,12.37,RED
3001.29,frontal_plane_knee_projection_angle,24.89,RED
3001.32,knee_flexion_depth,112.01,RED
3001.32,frontal_plane_knee_projection_angle,5.67,RED
3001.35,knee_flexion_depth,59.22,RED
3001.35,frontal_plane_knee_projection_angle,29.47,RED
3001.38,knee_flexion_depth,84.25,RED
3001.38,frontal_plane_knee_projection_angle,7.8,RED
3001.41,knee_flexion_depth,25.07,RED
3001.41,frontal_plane_knee_projection_angle,26.91,RED
3001.44,knee_flexion_depth,101.03,RED
3001.44,frontal_plane_knee_projection_angle,9.46,RED
3001.47,knee_flexion_depth,60.77,RED
3001.47,frontal_plane_knee_projection_angle,21.0,RED
3001.5,knee_flexion_depth,116.19,RED
3001.5,frontal_plane_knee_projection_angle,7.94,RED
3001.53,knee_flexion_depth,16.04,RED
3001.53,frontal_plane_knee_projection_angle,25.47,RED
3001.56,knee_flexion_depth,110.72,RED
3001.56,frontal_plane_knee_projection_angle,4.72,RED
3001.59,knee_flexion_depth,64.92,RED
3001.59,frontal_plane_knee_projection_angle,28.6,RED
3001.62,knee_flexion_depth,87.53,RED
3001.62,frontal_plane_knee_projection_angle,14.65,RED
3001.65,knee_flexion_depth,14.84,RED
3001.65,frontal_plane_knee_projection_angle,18.11,RED
3001.68,knee_flexion_depth,83.37,RED
3001.68,frontal_plane_knee_projection_angle,13.32,RED
3001.71,knee_flexion_depth,50.74,RED
3001.71,frontal_plane_knee_projection_angle,17.37,RED
3001.74,knee_flexion_depth,94.87,RED
3001.74,frontal_plane_knee_projection_angle,9.17,RED
3001.77,knee_flexion_depth,10.83,RED
3001.77,frontal_plane_knee_projection_angle,28.25,RED
3001.8,knee_flexion_depth,111.18,RED
3001.8,frontal_plane_knee_projection_angle,7.53,RED
3001.83,knee_flexion_depth,72.6,RED
3001.83,frontal_plane_knee_projection_angle,21.32,RED
3001.86,knee_flexion_depth,119.29,RED
3001.86,frontal_plane_knee_projection_angle,9.95,RED
3001.89,knee_flexion_depth,49.36,RED
3001.89,frontal_plane_knee_projection_angle,17.57,RED
3001.92,knee_flexion_depth,114.7,RED
3001.92,frontal_plane_knee_projection_angle,6.37,RED
3001.95,knee_flexion_depth,16.34,RED
3001.95,frontal_plane_knee_projection_angle,15.29,RED
3001.98,knee_flexion_depth,100.23,RED
3001.98,frontal_plane_knee_projection_angle,7.86,RED
3002.01,knee_flexion_depth,55.28,RED
3002.01,frontal_plane_knee_projection_angle,28.36,RED
3002.04,knee_flexion_depth,78.67,RED
3002.04,frontal_plane_knee_projection_angle,10.9,RED
3002.07,knee_flexion_depth,18.1,RED
3002.07,frontal_plane_knee_projection_angle,27.89,RED
3002.1,knee_flexion_depth,111.88,RED
3002.1,frontal_plane_knee_projection_angle,8.06,RED
3002.13,knee_flexion_depth,54.65,RED
3002.13,frontal_plane_knee_projection_angle,19.78,RED
3002.16,knee_flexion_depth,96.26,RED
3002.16,frontal_plane_knee_projection_angle,12.24,RED
3002.19,knee_flexion_depth,37.1,RED
3002.19,frontal_plane_knee_projection_angle,20.43,RED
3002.22,knee_flexion_depth,97.29,RED
3002.22,frontal_plane_knee_projection_angle,12.34,RED
3002.25,knee_flexion_depth,28.43,RED
3002.25,frontal_plane_knee_projection_angle,17.69,RED
3002.28,knee_flexion_depth,107.07,RED
3002.28,frontal_plane_knee_projection_angle,12.31,RED
3002.31,knee_flexion_depth,12.03,RED
3002.31,frontal_plane_knee_projection_angle,18.67,RED
3002.34,knee_flexion_depth,81.47,RED
3002.34,frontal_plane_knee_projection_angle,5.18,RED
3002.37,knee_flexion_depth,36.48,RED
3002.37,frontal_plane_knee_projection_angle,26.26,RED
3002.4,knee_flexion_depth,104.34,RED
3002.4,frontal_plane_knee_projection_angle,9.25,RED
3002.43,knee_flexion_depth,29.63,RED
3002.43,frontal_plane_knee_projection_angle,27.64,RED
3002.46,knee_flexion_depth,96.26,RED
3002.46,frontal_plane_knee_projection_angle,14.59,RED
3002.49,knee_flexion_depth,49.33,RED
3002.49,frontal_plane_knee_projection_angle,16.98,RED
3002.52,knee_flexion_depth,105.46,RED
3002.52,frontal_plane_knee_projection_angle,4.84,RED
3002.55,knee_flexion_depth,52.97,RED
3002.55,frontal_plane_knee_projection_angle,16.14,RED
3002.58,knee_flexion_depth,82.95,RED
3002.58,frontal_plane_knee_projection_angle,12.75,RED
3002.61,knee_flexion_depth,20.88,RED
3002.61,frontal_plane_knee_projection_angle,27.57,RED
3002.64,knee_flexion_depth,87.64,RED
3002.64,frontal_plane_knee_projection_angle,9.58,RED
3002.67,knee_flexion_depth,53.52,RED
3002.67,frontal_plane_knee_projection_angle,22.74,RED
3002.7,knee_flexion_depth,88.81,RED
3002.7,frontal_plane_knee_projection_angle,3.17,RED
3002.73,knee_flexion_depth,7.32,RED
3002.73,frontal_plane_knee_projection_angle,19.63,RED
3002.76,knee_flexion_depth,104.43,RED
3002.76,frontal_plane_knee_projection_angle,13.98,RED
3002.79,knee_flexion_depth,65.9,RED
3002.79,frontal_plane_knee_projection_angle,26.51,RED
3002.82,knee_flexion_depth,110.5,RED
3002.82,frontal_plane_knee_projection_angle,9.91,RED
3002.85,knee_flexion_depth,23.19,RED
3002.85,frontal_plane_knee_projection_angle,28.62,RED
3002.88,knee_flexion_depth,105.22,RED
3002.88,frontal_plane_knee_projection_angle,8.35,RED
3002.91,knee_flexion_depth,12.76,RED
3002.91,frontal_plane_knee_projection_angle,21.76,RED
3002.94,knee_flexion_depth,95.77,RED
3002.94,frontal_plane_knee_projection_angle,12.88,RED
3002.97,knee_flexion_depth,43.21,RED
3002.97,frontal_plane_knee_projection_angle,20.77,RED
3003.0,knee_flexion_depth,118.96,RED
3003.0,frontal_plane_knee_projection_angle,1.65,RED
3003.03,knee_flexion_depth,34.54,RED
3003.03,frontal_plane_knee_projection_angle,15.73,RED
3003.06,knee_flexion_depth,108.32,RED
3003.06,frontal_plane_knee_projection_angle,13.68,RED
3003.09,knee_flexion_depth,24.57,RED
3003.09,frontal_plane_knee_projection_angle,27.89,RED
3003.12,knee_flexion_depth,88.22,RED
3003.12,frontal_plane_knee_projection_angle,13.57,RED
3003.15,knee_flexion_depth,57.7,RED
3003.15,frontal_plane_knee_projection_angle,27.09,RED
3003.18,knee_flexion_depth,75.91,RED
3003.18,frontal_plane_knee_projection_angle,14.35,RED
3003.21,knee_flexion_depth,55.79,RED
3003.21,frontal_plane_knee_projection_angle,19.64,RED
3003.24,knee_flexion_depth,112.34,RED
3003.24,frontal_plane_knee_projection_angle,4.19,RED
3003.27,knee_flexion_depth,66.01,RED
3003.27,frontal_plane_knee_projection_angle,16.78,RED
3003.3,knee_flexion_depth,106.7,RED
3003.3,frontal_plane_knee_projection_angle,8.06,RED
3003.33,knee_flexion_depth,11.75,RED
3003.33,frontal_plane_knee_projection_angle,18.7,RED
3003.36,knee_flexion_depth,75.66,RED
3003.36,frontal_plane_knee_projection_angle,6.98,RED
3003.39,knee_flexion_depth,26.06,RED
3003.39,frontal_plane_knee_projection_angle,24.02,RED
3003.42,knee_flexion_depth,88.45,RED
3003.42,frontal_plane_knee_projection_angle,4.47,RED
3003.45,knee_flexion_depth,56.95,RED
3003.45,frontal_plane_knee_projection_angle,15.82,RED
3003.48,knee_flexion_depth,115.64,RED
3003.48,frontal_plane_knee_projection_angle,12.7,RED
3003.51,knee_flexion_depth,51.68,RED
3003.51,frontal_plane_knee_projection_angle,23.94,RED
3003.54,knee_flexion_depth,115.16,RED
3003.54,frontal_plane_knee_projection_angle,2.76,RED
3003.57,knee_flexion_depth,10.52,RED
3003.57,frontal_plane_knee_projection_angle,18.67,RED
3003.6,knee_flexion_depth,110.78,RED
3003.6,frontal_plane_knee_projection_angle,0.52,RED
3003.63,knee_flexion_depth,45.74,RED
3003.63,frontal_plane_knee_projection_angle,29.93,RED
3003.66,knee_flexion_depth,113.52,RED
3003.66,frontal_plane_knee_projection_angle,7.77,RED
3003.69,knee_flexion_depth,9.45,RED
3003.69,frontal_plane_knee_projection_angle,27.49,RED
3003.72,knee_flexion_depth,101.99,RED
3003.72,frontal_plane_knee_projection_angle,1.71,RED
3003.75,knee_flexion_depth,11.56,RED
3003.75,frontal_plane_knee_projection_angle,28.65,RED
3003.78,knee_flexion_depth,105.15,RED
3003.78,frontal_plane_knee_projection_angle,12.36,RED
3003.81,knee_flexion_depth,66.44,RED
3003.81,frontal_plane_knee_projection_angle,23.62,RED
3003.84,knee_flexion_depth,98.33,RED
3003.84,frontal_plane_knee_projection_angle,6.41,RED
3003.87,knee_flexion_depth,27.15,RED
3003.87,frontal_plane_knee_projection_angle,21.58,RED
3003.9,knee_flexion_depth,109.85,RED
3003.9,frontal_plane_knee_projection_angle,8.97,RED
3003.93,knee_flexion_depth,67.39,RED
3003.93,frontal_plane_knee_projection_angle,21.71,RED
3003.96,knee_flexion_depth,102.36,RED
3003.96,frontal_plane_knee_projection_angle,9.41,RED
3003.99,knee_flexion_depth,46.36,RED
3003.99,frontal_plane_knee_projection_angle,25.57,RED
3004.02,knee_flexion_depth,85.76,RED
3004.02,frontal_plane_knee_projection_angle,7.63,RED
3004.05,knee_flexion_depth,12.29,RED
3004.05,frontal_plane_knee_projection_angle,20.83,RED
3004.08,knee_flexion_depth,97.0,RED
3004.08,frontal_plane_knee_projection_angle,9.72,RED
3004.11,knee_flexion_depth,71.44,RED
3004.11,frontal_plane_knee_projection_angle,24.05,RED
3004.14,knee_flexion_depth,108.49,RED
3004.14,frontal_plane_knee_projection_angle,7.54,RED
3004.17,knee_flexion_depth,49.32,RED
3004.17,frontal_plane_knee_projection_angle,16.16,RED
3004.2,knee_flexion_depth,86.52,RED
3004.2,frontal_plane_knee_projection_angle,5.39,RED
3004.23,knee_flexion_depth,38.03,RED
3004.23,frontal_plane_knee_projection_angle,15.78,RED
3004.26,knee_flexion_depth,81.39,RED
3004.26,frontal_plane_knee_projection_angle,4.12,RED
3004.29,knee_flexion_depth,72.91,RED
3004.29,frontal_plane_knee_projection_angle,20.04,RED
3004.32,knee_flexion_depth,96.74,RED
3004.32,frontal_plane_knee_projection_angle,2.92,RED
3004.35,knee_flexion_depth,47.69,RED
3004.35,frontal_plane_knee_projection_angle,19.28,RED
3004.38,knee_flexion_depth,84.39,RED
3004.38,frontal_plane_knee_projection_angle,7.7,RED
3004.41,knee_flexion_depth,5.38,RED
3004.41,frontal_plane_knee_projection_angle,15.21,RED
3004.44,knee_flexion_depth,84.94,RED
3004.44,frontal_plane_knee_projection_angle,0.55,RED
3004.47,knee_flexion_depth,12.55,RED
3004.47,frontal_plane_knee_projection_angle,20.15,RED
3004.5,knee_flexion_depth,111.14,RED
3004.5,frontal_plane_knee_projection_angle,8.52,RED
3004.53,knee_flexion_depth,40.84,RED
3004.53,frontal_plane_knee_projection_angle,19.47,RED
3004.56,knee_flexion_depth,116.94,RED
3004.56,frontal_plane_knee_projection_angle,5.92,RED
3004.59,knee_flexion_depth,11.09,RED
3004.59,frontal_plane_knee_projection_angle,24.29,RED
3004.62,knee_flexion_depth,80.21,RED
3004.62,frontal_plane_knee_projection_angle,5.14,RED
3004.65,knee_flexion_depth,40.47,RED
3004.65,frontal_plane_knee_projection_angle,28.13,RED
3004.68,knee_flexion_depth,97.26,RED
3004.68,frontal_plane_knee_projection_angle,10.46,RED
3004.71,knee_flexion_depth,74.4,RED
3004.71,frontal_plane_knee_projection_angle,17.06,RED
3004.74,knee_flexion_depth,87.44,RED
3004.74,frontal_plane_knee_projection_angle,5.88,RED
3004.77,knee_flexion_depth,34.49,RED
3004.77,frontal_plane_knee_projection_angle,21.22,RED
3004.8,knee_flexion_depth,115.85,RED
3004.8,frontal_plane_knee_projection_angle,10.64,RED
3004.83,knee_flexion_depth,47.49,RED
3004.83,frontal_plane_knee_projection_angle,19.71,RED
3004.86,knee_flexion_depth,112.09,RED
3004.86,frontal_plane_knee_projection_angle,14.23,RED
3004.89,knee_flexion_depth,62.4,RED
3004.89,frontal_plane_knee_projection_angle,15.12,RED
3004.92,knee_flexion_depth,103.67,RED
3004.92,frontal_plane_knee_projection_angle,0.76,RED
3004.95,knee_flexion_depth,23.01,RED
3004.95,frontal_plane_knee_projection_angle,15.99,RED
3004.98,knee_flexion_depth,102.21,RED
3004.98,frontal_plane_knee_projection_angle,10.23,RED
3005.01,knee_flexion_depth,13.0,RED
3005.01,frontal_plane_knee_projection_angle,20.82,RED
3005.04,knee_flexion_depth,95.59,RED
3005.04,frontal_plane_knee_projection_angle,5.5,RED
3005.07,knee_flexion_depth,13.46,RED
3005.07,frontal_plane_knee_projection_angle,21.34,RED
3005.1,knee_flexion_depth,108.83,RED
3005.1,frontal_plane_knee_projection_angle,1.06,RED
3005.13,knee_flexion_depth,10.6,RED
3005.13,frontal_plane_knee_projection_angle,20.39,RED
3005.16,knee_flexion_depth,117.38,RED
3005.16,frontal_plane_knee_projection_angle,9.96,RED
3005.19,knee_flexion_depth,52.44,RED
3005.19,frontal_plane_knee_projection_angle,20.49,RED
3005.22,knee_flexion_depth,101.76,RED
3005.22,frontal_plane_knee_projection_angle,0.15,RED
3005.25,knee_flexion_depth,49.46,RED
3005.25,frontal_plane_knee_projection_angle,28.71,RED
3005.28,knee_flexion_depth,102.6,RED
3005.28,frontal_plane_knee_projection_angle,13.02,RED
3005.31,knee_flexion_depth,55.61,RED
3005.31,frontal_plane_knee_projection_angle,16.9,RED
3005.34,knee_flexion_depth,115.62,RED
3005.34,frontal_plane_knee_projection_angle,0.99,RED
3005.37,knee_flexion_depth,42.32,RED
3005.37,frontal_plane_knee_projection_angle,17.22,RED
3005.4,knee_flexion_depth,75.63,RED
3005.4,frontal_plane_knee_projection_angle,6.29,RED
3005.43,knee_flexion_depth,25.62,RED
3005.43,frontal_plane_knee_projection_angle,22.34,RED
3005.46,knee_flexion_depth,101.02,RED
3005.46,frontal_plane_knee_projection_angle,0.65,RED
3005.49,knee_flexion_depth,13.6,RED
3005.49,frontal_plane_knee_projection_angle,23.42,RED
3005.52,knee_flexion_depth,90.51,RED
3005.52,frontal_plane_knee_projection_angle,10.86,RED
3005.55,knee_flexion_depth,50.6,RED
3005.55,frontal_plane_knee_projection_angle,27.7,RED
3005.58,knee_flexion_depth,106.19,RED
3005.58,frontal_plane_knee_projection_angle,6.41,RED
3005.61,knee_flexion_depth,52.04,RED
3005.61,frontal_plane_knee_projection_angle,19.2,RED
3005.64,knee_flexion_depth,88.85,RED
3005.64,frontal_plane_knee_projection_angle,11.76,RED
3005.67,knee_flexion_depth,36.2,RED
3005.67,frontal_plane_knee_projection_angle,27.0,RED
3005.7,knee_flexion_depth,112.03,RED
3005.7,frontal_plane_knee_projection_angle,12.78,RED
3005.73,knee_flexion_depth,69.07,RED
3005.73,frontal_plane_knee_projection_angle,21.52,RED
3005.76,knee_flexion_depth,89.42,RED
3005.76,frontal_plane_knee_projection_angle,8.67,RED
3005.79,knee_flexion_depth,30.94,RED
3005.79,frontal_plane_knee_projection_angle,24.06,RED
3005.82,knee_flexion_depth,106.78,RED
3005.82,frontal_plane_knee_projection_angle,10.26,RED
3005.85,knee_flexion_depth,31.18,RED
3005.85,frontal_plane_knee_projection_angle,17.59,RED
3005.88,knee_flexion_depth,94.43,RED
3005.88,frontal_plane_knee_projection_angle,2.12,RED
3005.91,knee_flexion_depth,67.22,RED
3005.91,frontal_plane_knee_projection_angle,20.25,RED
3005.94,knee_flexion_depth,82.04,RED
3005.94,frontal_plane_knee_projection_angle,0.38,RED
3005.97,knee_flexion_depth,50.14,RED
3005.97,frontal_plane_knee_projection_angle,24.59,RED
3006.0,knee_flexion_depth,90.39,RED
3006.0,frontal_plane_knee_projection_angle,1.07,RED
3006.03,knee_flexion_depth,33.63,RED
3006.03,frontal_plane_knee_projection_angle,19.74,RED
3006.06,knee_flexion_depth,105.5,RED
3006.06,frontal_plane_knee_projection_angle,9.03,RED
3006.09,knee_flexion_depth,30.49,RED
3006.09,frontal_plane_knee_projection_angle,18.35,RED
3006.12,knee_flexion_depth,119.46,RED
3006.12,frontal_plane_knee_projection_angle,6.76,RED
3006.15,knee_flexion_depth,53.11,RED
3006.15,frontal_plane_knee_projection_angle,17.19,RED
3006.18,knee_flexion_depth,96.9,RED
3006.18,frontal_plane_knee_projection_angle,0.41,RED
3006.21,knee_flexion_depth,40.33,RED
3006.21,frontal_plane_knee_projection_angle,29.46,RED
3006.24,knee_flexion_depth,92.35,RED
3006.24,frontal_plane_knee_projection_angle,0.58,RED
3006.27,knee_flexion_depth,7.16,RED
3006.27,frontal_plane_knee_projection_angle,20.88,RED
3006.3,knee_flexion_depth,82.29,RED
3006.3,frontal_plane_knee_projection_angle,0.35,RED
3006.33,knee_flexion_depth,57.86,RED
3006.33,frontal_plane_knee_projection_angle,21.93,RED
3006.36,knee_flexion_depth,88.09,RED
3006.36,frontal_plane_knee_projection_angle,13.41,RED
3006.39,knee_flexion_depth,13.12,RED
3006.39,frontal_plane_knee_projection_angle,29.34,RED
3006.42,knee_flexion_depth,89.2,RED
3006.42,frontal_plane_knee_projection_angle,13.24,RED
3006.45,knee_flexion_depth,47.15,RED
3006.45,frontal_plane_knee_projection_angle,27.42,RED
3006.48,knee_flexion_depth,119.28,RED
3006.48,frontal_plane_knee_projection_angle,4.3,RED
3006.51,knee_flexion_depth,72.18,RED
3006.51,frontal_plane_knee_projection_angle,20.9,RED
3006.54,knee_flexion_depth,92.41,RED
3006.54,frontal_plane_knee_projection_angle,5.07,RED
3006.57,knee_flexion_depth,42.84,RED
3006.57,frontal_plane_knee_projection_angle,17.4,RED
3006.6,knee_flexion_depth,99.96,RED
3006.6,frontal_plane_knee_projection_angle,8.07,RED
3006.63,knee_flexion_depth,58.26,RED
3006.63,frontal_plane_knee_projection_angle,27.52,RED
3006.66,knee_flexion_depth,94.88,RED
3006.66,frontal_plane_knee_projection_angle,4.5,RED
3006.69,knee_flexion_depth,23.13,RED
3006.69,frontal_plane_knee_projection_angle,18.0,RED
3006.72,knee_flexion_depth,77.69,RED
3006.72,frontal_plane_knee_projection_angle,5.1,RED
3006.75,knee_flexion_depth,23.89,RED
3006.75,frontal_plane_knee_projection_angle,29.5,RED
3006.78,knee_flexion_depth,100.14,RED
3006.78,frontal_plane_knee_projection_angle,5.17,RED
3006.81,knee_flexion_depth,45.57,RED
3006.81,frontal_plane_knee_projection_angle,17.17,RED
3006.84,knee_flexion_depth,95.04,RED
3006.84,frontal_plane_knee_projection_angle,9.33,RED
3006.87,knee_flexion_depth,39.17,RED
3006.87,frontal_plane_knee_projection_angle,21.09,RED
3006.9,knee_flexion_depth,119.72,RED
3006.9,frontal_plane_knee_projection_angle,13.12,RED
3006.93,knee_flexion_depth,48.58,RED
3006.93,frontal_plane_knee_projection_angle,23.58,RED
3006.96,knee_flexion_depth,102.97,RED
3006.96,frontal_plane_knee_projection_angle,3.0,RED
3006.99,knee_flexion_depth,32.62,RED
3006.99,frontal_plane_knee_projection_angle,15.69,RED
3007.02,knee_flexion_depth,96.45,RED
3007.02,frontal_plane_knee_projection_angle,8.09,RED
3007.05,knee_flexion_depth,20.92,RED
3007.05,frontal_plane_knee_projection_angle,29.46,RED
3007.08,knee_flexion_depth,115.93,RED
3007.08,frontal_plane_knee_projection_angle,10.76,RED
3007.11,knee_flexion_depth,42.28,RED
3007.11,frontal_plane_knee_projection_angle,28.06,RED
3007.14,knee_flexion_depth,80.97,RED
3007.14,frontal_plane_knee_projection_angle,11.78,RED
3007.17,knee_flexion_depth,13.72,RED
3007.17,frontal_plane_knee_projection_angle,26.93,RED
3007.2,knee_flexion_depth,87.48,RED
3007.2,frontal_plane_knee_projection_angle,13.07,RED
3007.23,knee_flexion_depth,70.99,RED
3007.23,frontal_plane_knee_projection_angle,17.32,RED
3007.26,knee_flexion_depth,95.87,RED
3007.26,frontal_plane_knee_projection_angle,14.62,RED
3007.29,knee_flexion_depth,38.79,RED
3007.29,frontal_plane_knee_projection_angle,27.97,RED
3007.32,knee_flexion_depth,101.53,RED
3007.32,frontal_plane_knee_projection_angle,5.59,RED
3007.35,knee_flexion_depth,24.98,RED
3007.35,frontal_plane_knee_projection_angle,18.13,RED
3007.38,knee_flexion_depth,109.3,RED
3007.38,frontal_plane_knee_projection_angle,5.76,RED
3007.41,knee_flexion_depth,40.74,RED
3007.41,frontal_plane_knee_projection_angle,22.44,RED
3007.44,knee_flexion_depth,101.02,RED
3007.44,frontal_plane_knee_projection_angle,12.9,RED
3007.47,knee_flexion_depth,73.55,RED
3007.47,frontal_plane_knee_projection_angle,21.17,RED
3007.5,knee_flexion_depth,112.26,RED
3007.5,frontal_plane_knee_projection_angle,11.39,RED
3007.53,knee_flexion_depth,45.09,RED
3007.53,frontal_plane_knee_projection_angle,29.35,RED
3007.56,knee_flexion_depth,84.1,RED
3007.56,frontal_plane_knee_projection_angle,1.63,RED
3007.59,knee_flexion_depth,64.69,RED
3007.59,frontal_plane_knee_projection_angle,21.64,RED
3007.62,knee_flexion_depth,113.13,RED
3007.62,frontal_plane_knee_projection_angle,13.31,RED
3007.65,knee_flexion_depth,9.37,RED
3007.65,frontal_plane_knee_projection_angle,28.26,RED
3007.68,knee_flexion_depth,95.23,RED
3007.68,frontal_plane_knee_projection_angle,7.61,RED
3007.71,knee_flexion_depth,48.8,RED
3007.71,frontal_plane_knee_projection_angle,28.9,RED
3007.74,knee_flexion_depth,75.96,RED
3007.74,frontal_plane_knee_projection_angle,7.1,RED
3007.77,knee_flexion_depth,53.07,RED
3007.77,frontal_plane_knee_projection_angle,25.87,RED
3007.8,knee_flexion_depth,106.19,RED
3007.8,frontal_plane_knee_projection_angle,2.0,RED
3007.83,knee_flexion_depth,25.93,RED
3007.83,frontal_plane_knee_projection_angle,20.44,RED
3007.86,knee_flexion_depth,111.22,RED
3007.86,frontal_plane_knee_projection_angle,4.15,RED
3007.89,knee_flexion_depth,19.73,RED
3007.89,frontal_plane_knee_projection_angle,29.37,RED
3007.92,knee_flexion_depth,75.5,RED
3007.92,frontal_plane_knee_projection_angle,14.87,RED
3007.95,knee_flexion_depth,52.31,RED
3007.95,frontal_plane_knee_projection_angle,27.44,RED
3007.98,knee_flexion_depth,88.33,RED
3007.98,frontal_plane_knee_projection_angle,0.21,RED
3008.01,knee_flexion_depth,56.58,RED
3008.01,frontal_plane_knee_projection_angle,27.53,RED
3008.04,knee_flexion_depth,108.35,RED
3008.04,frontal_plane_knee_projection_angle,2.13,RED
3008.07,knee_flexion_depth,57.66,RED
3008.07,frontal_plane_knee_projection_angle,26.56,RED
3008.1,knee_flexion_depth,104.67,RED
3008.1,frontal_plane_knee_projection_angle,11.42,RED
3008.13,knee_flexion_depth,64.13,RED
3008.13,frontal_plane_knee_projection_angle,24.24,RED
3008.16,knee_flexion_depth,79.08,RED
3008.16,frontal_plane_knee_projection_angle,7.27,RED
3008.19,knee_flexion_depth,10.43,RED
3008.19,frontal_plane_knee_projection_angle,21.17,RED
3008.22,knee_flexion_depth,93.38,RED
3008.22,frontal_plane_knee_projection_angle,0.98,RED
3008.25,knee_flexion_depth,29.38,RED
3008.25,frontal_plane_knee_projection_angle,16.75,RED
3008.28,knee_flexion_depth,111.39,RED
3008.28,frontal_plane_knee_projection_angle,14.12,RED
3008.31,knee_flexion_depth,10.05,RED
3008.31,frontal_plane_knee_projection_angle,29.33,RED
3008.34,knee_flexion_depth,98.56,RED
3008.34,frontal_plane_knee_projection_angle,4.46,RED
3008.37,knee_flexion_depth,10.37,RED
3008.37,frontal_plane_knee_projection_angle,22.56,RED
3008.4,knee_flexion_depth,110.77,RED
3008.4,frontal_plane_knee_projection_angle,10.54,RED
3008.43,knee_flexion_depth,8.51,RED
3008.43,frontal_plane_knee_projection_angle,16.19,RED
3008.46,knee_flexion_depth,93.19,RED
3008.46,frontal_plane_knee_projection_angle,4.4,RED
3008.49,knee_flexion_depth,21.24,RED
3008.49,frontal_plane_knee_projection_angle,19.29,RED
3008.52,knee_flexion_depth,111.18,RED
3008.52,frontal_plane_knee_projection_angle,13.85,RED
3008.55,knee_flexion_depth,33.32,RED
3008.55,frontal_plane_knee_projection_angle,28.6,RED
3008.58,knee_flexion_depth,89.54,RED
3008.58,frontal_plane_knee_projection_angle,7.1,RED
3008.61,knee_flexion_depth,20.8,RED
3008.61,frontal_plane_knee_projection_angle,24.64,RED
3008.64,knee_flexion_depth,119.06,RED
3008.64,frontal_plane_knee_projection_angle,8.99,RED
3008.67,knee_flexion_depth,30.01,RED
3008.67,frontal_plane_knee_projection_angle,24.75,RED
3008.7,knee_flexion_depth,80.62,RED
3008.7,frontal_plane_knee_projection_angle,13.24,RED
3008.73,knee_flexion_depth,40.17,RED
3008.73,frontal_plane_knee_projection_angle,21.8,RED
3008.76,knee_flexion_depth,101.41,RED
3008.76,frontal_plane_knee_projection_angle,9.31,RED
3008.79,knee_flexion_depth,10.02,RED
3008.79,frontal_plane_knee_projection_angle,25.27,RED
3008.82,knee_flexion_depth,85.96,RED
